transaction_real_price,city,exclusive_use_area,floor,total_parking_capacity_in_site,total_household_count_in_sites,apartment_building_count_in_sites,heat_type,heat_fuel,front_door_structure,supply_area,total_household_count_of_area_type,room_count,bathroom_count
140000000,1,45.77,1,286.0,910,13,district,cogeneration,corridor,63.64,120,1.0,1.0
740000000,1,118.25,13,1710.0,855,6,central,gas,stairway,135.86,75,4.0,2.0
570000000,1,59.82,18,132.0,132,1,individual,gas,stairway,70.84,66,3.0,1.0
309000000,0,84.76,19,1833.0,1812,20,individual,gas,stairway,106.17,876,3.0,2.0
53000000,0,33.6966,17,423.0,476,2,individual,gas,corridor,50.96,76,2.0,1.0
406000000,1,78.665,15,1488.0,1244,16,individual,gas,stairway,100.42,637,3.0,2.0
232000000,0,84.9902,11,4697.0,3462,49,individual,gas,stairway,111.19,0,3.0,2.0
770000000,1,164.15,4,1985.0,1286,16,individual,gas,stairway,198.3,82,5.0,2.0
610000000,1,84.995,2,1651.0,1122,22,individual,gas,stairway,105.81,221,3.0,2.0
695000000,1,119.68,7,748.0,576,6,district,cogeneration,stairway,129.42,48,4.0,2.0
115000000,0,59.89,25,735.0,1116,13,individual,gas,stairway,81.26,175,3.0,1.0
238000000,1,39.6,6,619.0,1556,12,district,cogeneration,corridor,51.86,630,2.0,1.0
49000000,0,45.5,1,230.0,996,7,individual,gas,corridor,63.17,996,3.0,1.0
510000000,1,59.99,13,566.0,449,6,individual,gas,stairway,87.39,63,3.0,2.0
194000000,1,41.85,5,198.0,505,6,district,cogeneration,corridor,56.83,0,1.0,1.0
720000000,1,84.82,16,416.0,590,4,district,cogeneration,stairway,105.8,446,3.0,2.0
423000000,1,84.96,6,351.0,339,5,individual,gas,stairway,107.56,210,3.0,2.0
354000000,1,72.85,17,3012.0,2938,16,individual,gas,corridor,99.67,521,3.0,1.0
748000000,1,60.76,8,300.0,1060,9,central,cogeneration,corridor,77.55,220,3.0,1.0
900000000,1,84.99,19,7876.0,5563,65,district,cogeneration,stairway,109.51,29,3.0,2.0
276000000,1,59.98,4,471.0,639,6,district,cogeneration,mixed,82.99,151,3.0,1.0
320000000,0,126.63799999999999,9,,804,9,individual,gas,stairway,152.24,148,4.0,2.0
348000000,1,84.39,10,208.0,299,4,district,cogeneration,stairway,103.44,43,3.0,2.0
296000000,1,70.3,10,771.0,783,8,individual,gas,stairway,89.22,232,3.0,1.0
260000000,0,59.79,2,548.0,452,7,district,cogeneration,stairway,79.65,202,3.0,1.0
84500000,1,44.1,4,238.0,600,4,central,-,corridor,60.41,600,2.0,1.0
222000000,1,39.69,10,900.0,1316,10,district,cogeneration,corridor,61.57,672,2.0,1.0
640000000,1,84.97,19,3310.0,2517,42,district,cogeneration,stairway,107.49,73,3.0,2.0
500000000,1,84.92,21,1974.0,1458,15,individual,gas,stairway,108.51,66,3.0,2.0
215000000,1,50.18,3,1225.0,910,7,central,gas,corridor,67.76,630,2.0,1.0
500000000,1,54.94,19,617.0,1352,12,district,cogeneration,corridor,75.55,834,2.0,1.0
545000000,1,81.07,8,600.0,570,7,central,gas,stairway,97.69,120,3.0,1.0
530000000,1,84.978,21,252.0,243,5,individual,gas,mixed,106.22,167,3.0,2.0
228000000,1,58.2159,13,122.0,152,1,individual,gas,stairway,85.12,152,3.0,2.0
1227000000,1,115.93,16,536.0,264,5,district,cogeneration,,141.91,135,4.0,2.0
810000000,1,84.99,4,7876.0,5563,65,district,cogeneration,stairway,109.34,436,3.0,2.0
238000000,1,49.94,13,1710.0,1710,10,central,gas,corridor,72.95,120,2.0,1.0
650000000,1,59.983000000000004,13,753.0,635,15,individual,gas,stairway,83.67,155,3.0,2.0
183000000,0,59.937,17,3958.0,2947,29,individual,gas,stairway,79.38,518,3.0,2.0
176000000,0,74.65,12,467.0,464,5,individual,gas,stairway,99.14,232,3.0,2.0
1228760000,0,157.0176,48,3942.0,1788,3,central,cogeneration,stairway,230.45,204,3.0,2.0
355000000,1,59.9,25,2776.0,2298,27,individual,gas,stairway,82.54,384,3.0,1.0
230000000,0,84.6528,25,4599.0,2752,14,individual,gas,stairway,114.16,270,3.0,2.0
200000000,1,44.24,4,1200.0,1234,15,individual,gas,corridor,55.8,132,2.0,1.0
1380000000,1,59.97,23,4113.0,2678,35,district,cogeneration,stairway,86.43,424,3.0,2.0
126000000,0,40.3,5,479.0,531,4,individual,gas,stairway,58.2,60,2.0,1.0
225000000,1,59.76,10,214.0,188,2,individual,gas,corridor,79.26,76,3.0,1.0
730000000,0,182.7637,28,2733.0,1598,19,individual,gas,stairway,230.41,165,4.0,2.0
2170000000,1,135.92,30,3893.0,2444,28,district,cogeneration,stairway,173.64,182,4.0,2.0
340000000,0,141.51,22,2716.0,2302,24,individual,gas,stairway,170.78,200,4.0,2.0
329000000,1,59.76,26,1544.0,1544,9,individual,gas,corridor,87.43,86,3.0,1.0
136000000,1,52.89,8,264.0,264,2,individual,gas,stairway,66.12,220,2.0,1.0
232000000,0,59.9905,25,1875.0,1627,13,individual,gas,stairway,87.52,498,3.0,2.0
297000000,0,117.95,24,955.0,894,5,individual,gas,stairway,139.52,200,4.0,2.0
1830000000,1,161.19,4,720.0,960,13,district,cogeneration,stairway,176.88,145,5.0,2.0
116500000,0,84.99,21,513.0,589,4,individual,gas,stairway,100.56,196,3.0,2.0
269000000,0,59.808,16,1592.0,1344,11,individual,gas,stairway,85.49,388,3.0,1.0
1535000000,1,96.04,7,1842.0,1842,26,district,cogeneration,stairway,102.65,0,3.0,1.0
1700000000,1,106.31,1,1212.0,1212,12,district,cogeneration,corridor,114.2,14,4.0,1.0
125000000,0,59.075,8,700.0,990,7,individual,gas,stairway,73.82,0,3.0,1.0
214000000,1,59.99,14,1630.0,1613,16,individual,gas,stairway,81.19,580,3.0,1.0
422000000,1,59.88,13,1262.0,1220,10,central,gas,corridor,85.31,510,3.0,1.0
155000000,0,84.9,16,402.0,384,3,district,cogeneration,stairway,106.81,211,3.0,2.0
770000000,1,84.21,8,1056.0,867,13,central,cogeneration,stairway,109.68,168,3.0,2.0
300000000,1,84.36,8,,313,3,district,cogeneration,stairway,101.58,257,3.0,2.0
185000000,0,84.99,14,279.0,268,3,individual,gas,stairway,105.9,268,3.0,2.0
378000000,1,84.97,12,638.0,978,10,individual,gas,stairway,102.58,923,3.0,2.0
395000000,1,84.75,15,456.0,811,6,individual,gas,stairway,108.45,324,3.0,2.0
99950000,0,59.9104,21,509.0,548,7,individual,gas,stairway,84.8,70,3.0,1.0
289500000,0,84.99,19,1066.0,690,4,individual,gas,stairway,107.13,85,3.0,2.0
142000000,0,73.4,20,1109.0,1094,9,individual,gas,stairway,93.43,144,3.0,1.0
250000000,1,59.98,8,4804.0,3830,54,individual,gas,stairway,81.43,1195,3.0,2.0
256000000,0,84.98,10,2381.0,1391,14,individual,gas,stairway,107.24,138,3.0,2.0
285000000,0,85.0,20,,1258,15,individual,gas,stairway,107.97,198,3.0,2.0
370000000,1,55.08,7,200.0,138,1,district,cogeneration,corridor,73.95,48,2.0,1.0
410000000,1,27.68,5,7876.0,5563,65,district,cogeneration,stairway,42.28,124,1.0,1.0
1385000000,1,84.93,29,3893.0,2444,28,district,cogeneration,stairway,113.71,198,3.0,2.0
277000000,1,57.1,8,456.0,811,6,individual,gas,corridor,76.88,198,2.0,1.0
400000000,1,84.97,24,3940.0,3003,25,individual,gas,stairway,109.57,1066,3.0,2.0
695000000,1,59.97,12,1610.0,1689,17,individual,gas,stairway,79.74,92,3.0,1.0
463000000,0,84.6528,12,1405.0,998,6,individual,gas,stairway,115.61,92,3.0,2.0
650000000,1,59.22,1,638.0,638,4,district,cogeneration,corridor,85.23,198,2.0,1.0
815000000,1,114.98,11,687.0,616,10,individual,gas,stairway,136.41,112,4.0,2.0
220000000,1,54.59,11,994.0,3315,21,district,cogeneration,corridor,77.01,810,3.0,1.0
370000000,1,101.86,1,635.0,462,7,district,cogeneration,stairway,125.13,288,4.0,2.0
350000000,1,59.77,7,819.0,739,11,individual,gas,stairway,79.41,118,3.0,2.0
570000000,1,84.92,19,354.0,380,3,individual,gas,stairway,104.14,258,3.0,2.0
409000000,1,84.9,4,819.0,772,2,individual,gas,corridor,116.04,361,3.0,1.0
830000000,1,114.99,21,1974.0,1458,15,individual,gas,stairway,142.04,350,4.0,2.0
540000000,1,84.96,13,428.0,437,5,individual,gas,stairway,108.95,214,3.0,2.0
112000000,0,59.92,7,561.0,885,5,individual,gas,stairway,78.02,693,2.0,1.0
275000000,1,59.52,6,137.0,126,1,individual,gas,corridor,79.49,107,3.0,1.0
228000000,0,59.1416,1,3400.0,3160,30,individual,gas,stairway,82.58,15,3.0,2.0
398000000,1,59.4,3,1953.0,1992,16,district,cogeneration,corridor,83.98,464,3.0,1.0
388000000,1,84.82,2,710.0,629,9,district,cogeneration,stairway,108.98,110,3.0,2.0
438290000,0,130.5613,21,503.0,301,5,individual,gas,stairway,163.12,118,4.0,2.0
277000000,1,57.1,1,456.0,811,6,individual,gas,corridor,76.88,198,2.0,1.0
61700000,0,54.33,6,352.0,312,7,individual,gas,stairway,64.95,48,3.0,1.0
497000000,1,84.838,2,248.0,217,5,individual,gas,stairway,106.45,217,3.0,2.0
98000000,1,49.5,10,1800.0,3481,25,district,cogeneration,corridor,69.83,1177,3.0,1.0
169000000,1,39.6,11,260.0,525,4,district,cogeneration,corridor,51.43,150,1.0,1.0
390000000,0,131.5784,10,950.0,560,7,individual,gas,stairway,163.8,119,4.0,2.0
190000000,1,59.85,13,128.0,346,5,individual,gas,stairway,80.99,176,3.0,1.0
337000000,1,84.42,11,133.0,167,2,individual,gas,corridor,107.93,167,3.0,1.0
605000000,1,84.9,9,576.0,288,3,district,cogeneration,stairway,103.17,288,3.0,2.0
200000000,0,84.93,4,144.0,144,1,individual,gas,stairway,105.99,31,3.0,2.0
445000000,1,84.96,6,1426.0,1332,20,individual,gas,stairway,110.67,180,3.0,2.0
690000000,1,59.9,15,468.0,583,5,central,gas,corridor,83.52,76,2.0,1.0
436000000,1,56.76,5,873.0,1860,26,district,cogeneration,stairway,70.51,210,2.0,1.0
305000000,0,84.9405,5,503.0,301,5,individual,gas,stairway,106.95,61,3.0,2.0
735000000,1,84.884,7,1185.0,882,16,individual,gas,stairway,111.79,301,3.0,2.0
148000000,1,59.98,9,648.0,791,7,individual,gas,stairway,82.38,116,3.0,1.0
127000000,1,36.66,14,340.0,461,1,individual,gas,corridor,48.96,154,1.0,1.0
274000000,1,84.88,8,802.0,860,8,individual,gas,stairway,108.75,209,3.0,2.0
420000000,1,84.51,3,646.0,471,20,district,cogeneration,stairway,111.69,195,3.0,2.0
470000000,1,115.28,8,827.0,686,13,individual,gas,stairway,136.23,79,4.0,2.0
267880000,0,84.9222,9,916.0,559,5,individual,gas,stairway,118.18,68,3.0,2.0
234000000,0,59.8562,7,226.0,215,1,individual,gas,stairway,83.45,112,3.0,2.0
96800000,0,78.3,3,,276,5,individual,gas,stairway,93.46,36,3.0,1.0
487000000,1,59.63,9,392.0,349,8,individual,gas,stairway,81.41,58,3.0,2.0
430000000,1,84.57,23,2504.0,1983,26,individual,gas,stairway,107.57,690,3.0,2.0
265000000,0,77.58,1,524.0,470,6,individual,gas,stairway,102.96,67,3.0,2.0
370000000,1,59.89,1,981.0,1550,12,district,cogeneration,corridor,75.2,240,2.0,1.0
162000000,0,59.9,3,320.0,511,4,individual,gas,corridor,83.6,367,3.0,1.0
1220000000,1,136.1,16,1080.0,982,14,central,gas,stairway,158.72,102,4.0,2.0
239000000,1,49.5,11,619.0,1556,12,district,cogeneration,corridor,66.29,450,3.0,1.0
310000000,1,80.1498,6,390.0,300,6,individual,gas,stairway,107.46,160,3.0,2.0
690000000,1,84.96,2,275.0,195,4,individual,gas,stairway,110.2,17,3.0,2.0
253500000,1,67.41,9,413.0,591,4,individual,gas,corridor,93.03,290,2.0,1.0
208000000,0,84.973,10,1984.0,1848,24,district,cogeneration,stairway,107.66,376,3.0,2.0
980000000,1,84.09,3,567.0,498,7,individual,gas,stairway,101.23,150,3.0,2.0
450000000,1,84.87,6,1351.0,1300,12,individual,gas,stairway,108.4,559,3.0,2.0
490000000,0,196.84,6,2381.0,1391,14,individual,gas,stairway,239.88,147,5.0,2.0
71000000,0,59.61,24,231.0,307,2,individual,gas,stairway,81.87,157,2.0,1.0
288000000,1,84.99,10,574.0,574,7,individual,gas,stairway,104.99,427,3.0,2.0
869000000,1,98.66,1,1468.0,1480,25,central,gas,corridor,107.06,72,3.0,1.0
570000000,1,84.90799999999999,23,2554.0,2462,31,individual,gas,stairway,115.86,220,3.0,2.0
338500000,1,84.96,2,1376.0,1140,15,district,cogeneration,stairway,106.16,717,3.0,2.0
212000000,1,59.33,18,1048.0,1213,13,individual,gas,mixed,79.35,170,3.0,1.0
277000000,0,84.5011,15,333.0,284,4,individual,gas,stairway,109.63,165,3.0,2.0
233000000,1,39.69,8,900.0,1316,10,district,cogeneration,corridor,61.57,672,2.0,1.0
509000000,1,59.58,14,2110.0,2496,23,individual,gas,corridor,83.38,636,3.0,1.0
500000000,1,83.52,9,674.0,1320,14,central,gas,mixed,109.06,720,3.0,1.0
365000000,1,44.5,10,196.0,112,1,individual,gas,stairway,56.35,8,1.0,1.0
610000000,1,114.92,17,2091.0,2282,19,individual,gas,stairway,141.59,358,4.0,2.0
620000000,1,84.85799999999999,17,1108.0,810,17,individual,gas,stairway,109.08,49,3.0,2.0
126000000,0,84.97,20,774.0,763,6,individual,gas,stairway,110.53,268,3.0,2.0
1790000000,1,140.9,12,1093.0,911,9,district,gas,stairway,163.56,272,4.0,2.0
200000000,1,59.76,7,560.0,1070,12,district,cogeneration,corridor,81.09,312,3.0,1.0
198000000,0,84.9,13,178.0,240,1,individual,gas,stairway,110.02,76,3.0,2.0
198000000,0,84.87,14,600.0,600,6,central,gas,stairway,102.34,150,3.0,2.0
430000000,1,84.902,6,530.0,448,8,individual,gas,stairway,108.54,397,3.0,2.0
215000000,0,59.77,23,865.0,981,9,individual,gas,stairway,82.58,441,3.0,1.0
288500000,0,84.0896,19,381.0,373,6,individual,gas,stairway,107.3,221,3.0,2.0
160000000,0,122.64,2,234.0,450,3,individual,gas,stairway,141.89,60,4.0,2.0
88000000,0,59.92100000000001,19,375.0,506,6,individual,gas,stairway,85.01,506,3.0,2.0
76000000,0,59.97,1,551.0,1484,14,individual,gas,corridor,82.56,180,3.0,1.0
647000000,1,84.83,8,468.0,390,2,district,cogeneration,stairway,101.17,330,3.0,1.0
400000000,1,84.93,3,289.0,260,6,individual,gas,stairway,108.01,151,3.0,2.0
450000000,1,84.689,3,989.0,795,10,district,cogeneration,stairway,116.82,337,3.0,2.0
439000000,1,59.97,14,2195.0,1998,25,individual,gas,stairway,80.48,690,3.0,1.0
770000000,1,50.39,2,1136.0,2841,58,individual,gas,stairway,50.67,780,2.0,1.0
188000000,0,84.99799999999999,15,869.0,671,12,individual,gas,stairway,109.69,352,3.0,2.0
135000000,1,35.3,5,681.0,1362,10,individual,gas,corridor,48.34,300,2.0,1.0
260000000,1,74.7,2,151.0,157,1,individual,gas,stairway,95.9,95,3.0,2.0
325000000,1,50.54,8,2968.0,3710,33,central,gas,corridor,71.83,1120,3.0,1.0
1420000000,1,168.63,7,994.0,488,7,district,cogeneration,stairway,200.84,46,4.0,2.0
289000000,0,84.98,12,3410.0,1926,29,individual,gas,stairway,110.88,432,3.0,2.0
300000000,1,58.59,2,2561.0,2134,26,individual,gas,corridor,76.39,0,2.0,1.0
377000000,1,59.43,2,479.0,435,4,individual,gas,stairway,78.66,39,3.0,2.0
294500000,0,126.63799999999999,24,1578.0,922,9,individual,gas,stairway,150.81,200,4.0,2.0
200000000,0,52.29,2,467.0,648,2,individual,gas,stairway,69.97,229,2.0,1.0
745000000,1,111.56,18,2090.0,497,3,individual,gas,stairway,160.57,136,3.0,2.0
283740000,0,84.99,4,932.0,841,29,individual,gas,stairway,112.25,135,3.0,2.0
338000000,0,180.16,9,550.0,552,3,individual,gas,stairway,213.13,46,5.0,2.0
400000000,0,84.9749,8,829.0,703,7,individual,gas,stairway,113.62,112,3.0,2.0
165000000,0,78.17,12,306.0,200,3,individual,gas,stairway,97.68,14,3.0,2.0
86000000,0,34.29,11,220.0,448,1,individual,gas,stairway,52.89,270,1.0,1.0
1605000000,1,84.99,12,7876.0,5563,65,district,cogeneration,stairway,109.34,436,3.0,2.0
199000000,1,49.77,5,2450.0,2462,16,district,gas,corridor,72.73,4,3.0,1.0
1050000000,1,76.5,9,3930.0,3930,30,district,cogeneration,corridor,112.39,1110,3.0,1.0
270000000,1,84.54,2,217.0,230,2,individual,gas,stairway,102.31,133,3.0,2.0
340000000,1,39.6,7,297.0,1005,6,district,cogeneration,corridor,57.46,405,2.0,1.0
403000000,1,75.2,4,672.0,480,5,individual,gas,stairway,91.03,141,3.0,2.0
440000000,1,59.82,4,2085.0,1592,15,central,gas,corridor,82.65,300,2.0,1.0
126000000,0,59.97,20,121.0,178,1,individual,gas,corridor,83.29,70,3.0,2.0
250000000,1,84.935,3,147.0,167,2,individual,gas,stairway,106.71,167,3.0,2.0
185000000,0,97.376,1,869.0,671,12,individual,gas,stairway,122.95,169,3.0,2.0
285000000,1,59.97,7,215.0,205,4,individual,gas,stairway,86.36,24,3.0,2.0
315000000,1,59.92,17,316.0,261,3,individual,gas,corridor,85.97,92,3.0,1.0
290000000,0,114.666,8,390.0,366,2,individual,gas,stairway,138.49,44,4.0,2.0
137000000,1,29.6,10,438.0,412,1,individual,gas,corridor,39.69,234,1.0,1.0
265000000,1,59.88,13,753.0,690,7,individual,gas,corridor,82.5,183,3.0,1.0
252000000,0,74.9506,5,1013.0,946,8,,,stairway,100.52,50,3.0,2.0
475000000,1,84.32,11,912.0,912,8,individual,cogeneration,corridor,107.46,72,3.0,1.0
785000000,1,114.92,12,2091.0,2282,19,individual,gas,stairway,141.59,358,4.0,2.0
48000000,0,40.1,1,298.0,400,8,individual,-,stairway,45.39,385,2.0,1.0
627000000,0,159.8382,1,2733.0,1598,19,individual,gas,stairway,201.51,165,4.0,2.0
2185000000,1,161.19,3,720.0,960,13,district,cogeneration,stairway,176.88,145,5.0,2.0
142000000,0,59.34,8,371.0,479,2,individual,gas,stairway,86.27,188,3.0,1.0
475000000,1,60.72,14,217.0,435,4,district,cogeneration,corridor,80.82,105,2.0,1.0
45000000,0,53.85,5,320.0,630,9,individual,gas,stairway,61.2,265,3.0,1.0
197500000,1,49.54,9,893.0,2433,14,district,cogeneration,corridor,71.07,743,3.0,1.0
71000000,0,50.99,1,,210,4,individual,gas,stairway,58.19,30,3.0,1.0
241000000,0,84.9793,13,2595.0,1564,14,individual,gas,corridor,110.72,81,3.0,2.0
760000000,1,119.47,19,1400.0,776,14,individual,gas,stairway,149.47,325,4.0,2.0
363000000,1,84.68,10,281.0,370,3,individual,gas,stairway,106.76,95,3.0,2.0
700000000,1,84.95,15,758.0,758,6,district,cogeneration,stairway,108.31,757,3.0,2.0
385000000,1,26.5,9,1529.0,1144,17,district,cogeneration,stairway,41.98,19,1.0,1.0
385000000,0,84.6389,5,4599.0,2752,14,individual,gas,stairway,113.65,772,3.0,2.0
675000000,1,84.936,24,1209.0,919,14,district,cogeneration,mixed,106.45,153,3.0,2.0
509000000,1,59.885,9,380.0,372,6,individual,gas,corridor,83.25,178,3.0,1.0
94000000,0,84.88,8,350.0,450,5,individual,gas,stairway,103.68,270,3.0,2.0
305000000,1,84.9,1,421.0,440,6,district,cogeneration,stairway,116.45,54,3.0,2.0
215000000,0,84.98,13,,804,9,individual,gas,stairway,108.01,380,3.0,2.0
92030000,0,49.14,18,700.0,990,7,individual,gas,mixed,62.81,556,2.0,1.0
805000000,1,118.25,12,1710.0,855,6,central,gas,stairway,136.64,90,0.0,0.0
718800000,1,84.9,11,1174.0,800,10,individual,gas,stairway,111.75,255,3.0,2.0
1030000000,1,99.79,8,975.0,650,8,district,cogeneration,stairway,121.11,350,3.0,2.0
279000000,1,59.4364,2,678.0,587,6,individual,gas,stairway,74.83,110,3.0,1.0
198000000,0,59.72,18,431.0,654,4,individual,gas,stairway,77.1,344,3.0,1.0
213000000,1,59.93,14,1352.0,939,15,individual,gas,corridor,82.56,298,3.0,1.0
760000000,1,100.35,4,785.0,786,11,district,cogeneration,corridor,108.33,338,3.0,1.0
106500000,0,60.48,13,198.0,383,3,individual,gas,stairway,80.66,98,3.0,1.0
370000000,1,82.14,20,971.0,662,1,central,gas,,106.91,42,3.0,2.0
547000000,1,84.98,15,417.0,363,7,individual,gas,stairway,110.92,60,3.0,2.0
1080000000,1,136.325,8,4494.0,4494,56,district,cogeneration,stairway,158.84,1416,4.0,2.0
188000000,1,68.13,5,4932.0,4509,31,central,gas,corridor,92.46,507,3.0,1.0
1090000000,1,84.92,25,516.0,537,3,individual,gas,stairway,112.39,94,3.0,2.0
190000000,0,59.91,16,402.0,384,3,district,cogeneration,stairway,80.07,102,3.0,1.0
63000000,0,40.13,1,84.0,700,16,individual,gas,stairway,45.92,699,2.0,1.0
570000000,1,83.67,9,3012.0,2938,16,individual,gas,stairway,114.49,168,3.0,2.0
396000000,1,84.9353,6,,582,11,individual,gas,stairway,113.07,415,3.0,2.0
250000000,1,59.22,9,600.0,600,4,individual,gas,corridor,77.77,104,3.0,1.0
460000000,1,59.92,7,551.0,657,7,district,cogeneration,stairway,83.98,150,3.0,2.0
155000000,1,49.5,9,334.0,884,5,district,gas,corridor,63.48,255,2.0,1.0
470000000,1,84.83,3,465.0,410,9,district,cogeneration,stairway,110.82,116,3.0,2.0
168000000,0,59.8,11,3776.0,3382,35,individual,gas,stairway,78.1,200,3.0,1.0
149500000,1,59.4,3,188.0,188,2,individual,gas,stairway,87.24,94,3.0,1.0
900000000,1,84.97,7,1077.0,1094,10,district,cogeneration,corridor,112.0,674,3.0,1.0
308500000,1,70.56,3,360.0,1980,12,district,cogeneration,stairway,85.1,210,3.0,1.0
66500000,0,84.98,6,105.0,180,1,individual,gas,mixed,107.48,148,3.0,2.0
143000000,0,84.99,18,3776.0,3382,35,individual,gas,stairway,104.76,500,3.0,2.0
465000000,0,112.5054,14,422.0,358,3,individual,gas,stairway,145.64,48,3.0,2.0
380000000,1,59.99,5,1806.0,1497,25,individual,gas,stairway,85.55,99,3.0,2.0
346610000,0,129.7704,5,916.0,559,5,individual,gas,stairway,162.27,56,4.0,2.0
425000000,0,147.97,9,946.0,414,17,district,cogeneration,stairway,180.67,120,4.0,2.0
399000000,1,58.42,19,2990.0,2182,22,individual,gas,stairway,75.08,223,3.0,1.0
323000000,0,84.64,9,2918.0,1536,18,individual,gas,stairway,109.48,300,4.0,1.0
195000000,0,84.91,13,1500.0,1963,15,central,gas,stairway,104.36,104,3.0,1.0
442000000,0,84.99700000000001,17,1306.0,1306,15,individual,gas,stairway,113.61,504,3.0,2.0
450000000,0,121.2098,9,481.0,416,5,individual,gas,stairway,150.0,36,4.0,2.0
520000000,1,84.91,13,375.0,331,2,individual,gas,mixed,110.01,137,3.0,2.0
515000000,1,84.95,22,2776.0,2298,27,individual,gas,stairway,108.54,804,3.0,2.0
70000000,0,59.76,25,1789.0,1669,10,central,gas,corridor,80.01,675,3.0,1.0
189000000,1,49.77,1,459.0,602,7,central,gas,corridor,70.41,345,2.0,1.0
340000000,0,84.99,2,932.0,841,29,individual,gas,stairway,111.17,120,3.0,2.0
85000000,0,84.99,4,606.0,977,8,individual,gas,stairway,102.24,535,3.0,2.0
313000000,1,59.91,7,522.0,409,9,individual,gas,stairway,75.4,170,3.0,2.0
385000000,1,58.136,8,1488.0,1244,16,individual,gas,stairway,77.06,140,3.0,1.0
1060000000,1,118.25,11,1710.0,855,6,central,gas,stairway,135.86,75,4.0,2.0
259000000,0,115.65,3,2651.0,1898,16,individual,gas,stairway,140.41,150,4.0,2.0
637000000,1,109.905,19,507.0,391,6,individual,gas,stairway,141.19,88,4.0,2.0
400000000,1,78.3,3,692.0,807,8,individual,gas,stairway,95.08,106,3.0,1.0
127000000,0,49.73,15,481.0,799,6,district,cogeneration,corridor,71.13,215,2.0,1.0
574000000,1,84.96,3,222.0,214,3,individual,gas,stairway,110.37,67,3.0,2.0
276000000,1,61.32,10,238.0,238,2,individual,gas,corridor,80.68,140,2.0,1.0
600000000,1,84.941,25,660.0,580,6,individual,gas,stairway,109.82,255,3.0,2.0
215000000,0,59.81,2,662.0,588,10,district,cogeneration,stairway,79.64,99,3.0,2.0
700000000,1,84.96,6,1356.0,1260,8,district,cogeneration,corridor,110.46,1260,3.0,1.0
410000000,1,84.5,4,700.0,791,5,individual,gas,stairway,107.54,260,3.0,2.0
78000000,0,59.8,1,3776.0,3382,35,individual,gas,stairway,78.1,200,3.0,1.0
510000000,1,135.0,17,1352.0,1352,15,district,cogeneration,stairway,157.42,280,4.0,2.0
190000000,1,62.22,14,4753.0,3169,30,individual,gas,corridor,82.38,464,2.0,1.0
